transaction_id,timestamp,user_id,amount,currency,device_id,ip_address,ip_risk_score,country,city,latitude,longitude,merchant_category,account_age_days,failed_login_attempts,scenario,risk_score,decision,triggered_controls,control_points,explanation
TXN-000092,2026-03-07T16:11:49Z,U0032,13.87,USD,DEV-U0032-0,192.0.2.2,2.2,US,Chicago,41.8969,-87.6778,travel,67,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000093,2026-03-07T17:00:53Z,U0023,20.96,USD,DEV-U0023-0,203.0.113.227,0.4,US,New York,40.6765,-73.9361,subscriptions,29,0,normal,5,ALLOW,New account,"{""New account"": 5}","Risk score: 5/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New account: +5 (account is 29 days old)"
TXN-000094,2026-03-07T17:11:44Z,U0053,181.12,USD,DEV-U0053-0,198.51.100.106,6.4,US,San Francisco,37.7251,-122.43,utilities,618,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000095,2026-03-07T17:20:29Z,U0025,16.69,USD,DEV-U0025-0,203.0.113.110,10.6,GB,London,51.4949,-0.145,retail,375,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000096,2026-03-07T17:25:19Z,U0044,19.34,USD,DEV-U0044-0,198.51.100.222,1.0,AU,Sydney,-33.827,151.1571,travel,960,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000097,2026-03-07T17:27:13Z,U0041,100.83,USD,DEV-U0041-0,203.0.113.218,14.8,US,Miami,25.7605,-80.1866,peer_transfer,243,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000098,2026-03-07T18:35:59Z,U0014,78.58,USD,DEV-U0014-0,192.0.2.35,19.6,US,New York,40.7188,-73.9913,groceries,1484,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000099,2026-03-07T19:01:16Z,U0035,27.56,USD,DEV-U0035-0,198.51.100.119,14.2,GB,London,51.5169,-0.1521,groceries,524,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000100,2026-03-07T19:44:34Z,U0010,34.23,USD,DEV-U0010-0,203.0.113.180,5.6,US,Houston,29.7431,-95.3604,travel,75,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000101,2026-03-07T19:50:05Z,U0017,75.84,USD,DEV-U0017-0,198.51.100.34,4.7,DE,Berlin,52.494,13.3556,travel,401,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000102,2026-03-07T19:56:51Z,U0003,22.46,USD,DEV-U0003-0,203.0.113.19,9.4,US,Chicago,41.8912,-87.6671,retail,506,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000103,2026-03-07T20:33:49Z,U0019,33.79,USD,DEV-U0019-0,203.0.113.114,7.0,US,Chicago,41.8883,-87.616,retail,1086,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000104,2026-03-07T20:48:30Z,U0030,78.13,USD,DEV-U0030-1,192.0.2.168,9.1,US,New York,40.7074,-73.9881,groceries,159,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000105,2026-03-07T21:30:58Z,U0043,26.81,USD,DEV-U0043-0,198.51.100.26,19.9,GB,London,51.5073,-0.0972,restaurants,19,0,normal,5,ALLOW,New account,"{""New account"": 5}","Risk score: 5/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New account: +5 (account is 19 days old)"
TXN-000106,2026-03-08T06:20:57Z,U0010,37.01,USD,DEV-U0010-0,203.0.113.180,5.6,US,Houston,29.7434,-95.3368,retail,76,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000107,2026-03-08T07:50:51Z,U0009,25.08,USD,DEV-U0009-0,192.0.2.42,3.8,US,Houston,29.7134,-95.3581,retail,1060,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000108,2026-03-08T10:53:33Z,U0020,77.35,USD,DEV-U0020-0,192.0.2.16,1.7,US,Seattle,47.5996,-122.3022,travel,1342,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000109,2026-03-08T10:57:28Z,U0042,81.79,USD,DEV-U0042-0,198.51.100.96,13.9,US,San Francisco,37.8108,-122.4097,retail,272,2,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000110,2026-03-08T11:20:22Z,U0033,28.7,USD,DEV-U0033-0,192.0.2.64,8.6,US,Chicago,41.8704,-87.6405,travel,828,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000111,2026-03-08T14:06:50Z,U0036,8.91,USD,DEV-U0036-0,203.0.113.241,2.2,CA,Toronto,43.7439,-79.4047,groceries,11,0,normal,5,ALLOW,New account,"{""New account"": 5}","Risk score: 5/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New account: +5 (account is 11 days old)"
TXN-000112,2026-03-08T14:35:56Z,U0012,74.04,USD,DEV-U0012-0,192.0.2.183,14.6,US,San Francisco,37.7766,-122.412,peer_transfer,230,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000113,2026-03-08T15:00:59Z,U0040,12.9,USD,DEV-U0040-1,192.0.2.66,0.6,US,Seattle,47.6148,-122.3275,travel,523,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000114,2026-03-08T15:08:59Z,U0018,39.43,USD,DEV-U0018-0,192.0.2.138,8.0,US,Boston,42.3846,-71.08,subscriptions,1041,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000115,2026-03-08T17:10:07Z,U0003,18.19,USD,DEV-U0003-0,203.0.113.19,9.4,US,Chicago,41.9223,-87.6253,restaurants,507,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000116,2026-03-08T17:54:47Z,U0045,115.81,USD,DEV-U0045-1,192.0.2.112,0.4,US,Chicago,41.8551,-87.6541,subscriptions,1286,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000117,2026-03-08T18:19:42Z,U0055,28.95,USD,DEV-U0055-0,198.51.100.189,6.8,US,Chicago,41.8946,-87.577,travel,351,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000118,2026-03-08T19:04:50Z,U0008,58.98,USD,DEV-U0008-1,198.51.100.113,2.1,US,Boston,42.3356,-71.0933,peer_transfer,831,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000119,2026-03-08T19:49:30Z,U0029,11.3,USD,DEV-U0029-0,198.51.100.60,8.7,US,Chicago,41.9391,-87.6605,retail,1130,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000120,2026-03-08T20:05:21Z,U0018,60.64,USD,DEV-U0018-0,203.0.113.195,0.6,US,Boston,42.3564,-71.1247,retail,1041,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000121,2026-03-08T20:35:50Z,U0044,20.42,USD,DEV-U0044-0,198.51.100.231,5.5,AU,Sydney,-33.7789,151.177,groceries,961,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000122,2026-03-08T21:47:31Z,U0022,81.9,USD,DEV-U0022-1,198.51.100.64,18.3,DE,Berlin,52.5474,13.3833,utilities,923,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000123,2026-03-08T21:54:34Z,U0019,41.19,USD,DEV-U0019-0,198.51.100.250,17.1,US,Chicago,41.8968,-87.6548,utilities,1087,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000124,2026-03-08T22:45:38Z,U0038,29.39,USD,DEV-U0038-1,198.51.100.157,5.1,US,Seattle,47.6152,-122.3653,restaurants,1297,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000125,2026-03-08T23:10:54Z,U0010,30.12,USD,DEV-U0010-0,192.0.2.103,14.1,US,Houston,29.7625,-95.4051,restaurants,76,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000126,2026-03-09T06:28:05Z,U0034,89.06,USD,DEV-U0034-1,192.0.2.11,4.6,US,Chicago,41.8775,-87.6543,peer_transfer,758,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000127,2026-03-09T06:32:06Z,U0029,11.37,USD,DEV-U0029-1,198.51.100.60,8.7,US,Chicago,41.9185,-87.5758,groceries,1131,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000128,2026-03-09T09:16:17Z,U0003,33.54,USD,DEV-U0003-0,192.0.2.142,8.7,US,Chicago,41.9217,-87.6435,retail,508,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000129,2026-03-09T09:24:30Z,U0036,7.33,USD,DEV-U0036-1,192.0.2.118,0.6,CA,Toronto,43.6399,-79.3518,subscriptions,12,0,normal,5,ALLOW,New account,"{""New account"": 5}","Risk score: 5/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New account: +5 (account is 12 days old)"
TXN-000130,2026-03-09T10:01:38Z,U0046,42.84,USD,DEV-U0046-0,203.0.113.92,13.6,US,Boston,42.3889,-71.0667,travel,864,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000131,2026-03-09T11:03:08Z,U0023,49.89,USD,DEV-U0023-0,203.0.113.165,4.0,US,New York,40.7718,-74.0524,retail,31,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000132,2026-03-09T12:38:32Z,U0011,9.74,USD,DEV-U0011-1,203.0.113.11,15.2,AU,Sydney,-33.857,151.1674,groceries,477,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000133,2026-03-09T12:50:16Z,U0025,12.39,USD,DEV-U0025-0,203.0.113.110,10.6,GB,London,51.4971,-0.1134,retail,377,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000134,2026-03-09T14:26:16Z,U0055,15.76,USD,DEV-U0055-0,203.0.113.216,19.1,US,Chicago,41.9074,-87.671,travel,352,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000135,2026-03-09T15:12:48Z,U0018,46.35,USD,DEV-U0018-0,203.0.113.195,0.6,US,Boston,42.3904,-71.0444,subscriptions,1042,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000136,2026-03-09T15:24:51Z,U0055,28.71,USD,DEV-U0055-0,198.51.100.189,6.8,US,Chicago,41.955,-87.6334,peer_transfer,352,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000137,2026-03-09T15:25:20Z,U0054,83.16,USD,DEV-U0054-0,198.51.100.132,3.9,US,Houston,29.7566,-95.3695,peer_transfer,740,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000138,2026-03-09T17:06:22Z,U0006,70.61,USD,DEV-U0006-1,198.51.100.50,10.8,US,Miami,25.7307,-80.1225,travel,16,0,normal,5,ALLOW,New account,"{""New account"": 5}","Risk score: 5/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New account: +5 (account is 16 days old)"
TXN-000139,2026-03-09T20:43:18Z,U0035,180.54,USD,DEV-U0035-0,198.51.100.119,14.2,GB,London,51.4997,-0.1275,travel,526,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000140,2026-03-09T23:28:19Z,U0030,122.55,USD,DEV-U0030-0,192.0.2.168,9.1,US,New York,40.7152,-74.0295,travel,161,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000141,2026-03-10T00:09:35Z,U0024,100.27,USD,DEV-U0024-1,192.0.2.213,10.8,US,Miami,25.7312,-80.2075,travel,1449,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000142,2026-03-10T09:10:37Z,U0046,53.48,USD,DEV-U0046-0,192.0.2.222,7.9,US,Boston,42.3589,-71.0374,travel,865,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000143,2026-03-10T10:07:58Z,U0005,96.44,USD,DEV-U0005-0,203.0.113.242,16.9,US,New York,40.7428,-74.0031,travel,653,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000144,2026-03-10T10:27:59Z,U0024,37.47,USD,DEV-U0024-1,203.0.113.48,15.0,US,Miami,25.7845,-80.1878,utilities,1449,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000145,2026-03-10T10:39:13Z,U0043,31.44,USD,DEV-U0043-0,198.51.100.26,19.9,GB,London,51.5083,-0.1283,utilities,22,0,normal,5,ALLOW,New account,"{""New account"": 5}","Risk score: 5/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New account: +5 (account is 22 days old)"
TXN-000146,2026-03-10T10:53:52Z,U0041,135.98,USD,DEV-U0041-0,203.0.113.218,14.8,US,Miami,25.7204,-80.2059,peer_transfer,246,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000147,2026-03-10T11:05:16Z,U0050,34.67,USD,DEV-U0050-0,192.0.2.171,7.6,US,Los Angeles,34.0291,-118.2447,retail,1332,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000148,2026-03-10T12:11:05Z,U0006,53.68,USD,DEV-U0006-1,203.0.113.168,6.8,US,Miami,25.7541,-80.1749,restaurants,17,0,normal,5,ALLOW,New account,"{""New account"": 5}","Risk score: 5/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New account: +5 (account is 17 days old)"
TXN-000149,2026-03-10T14:14:59Z,U0011,17.69,USD,DEV-U0011-1,203.0.113.11,15.2,AU,Sydney,-33.8601,151.214,travel,478,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000150,2026-03-10T14:15:33Z,U0043,46.1,USD,DEV-U0043-0,198.51.100.76,11.7,GB,London,51.4759,-0.1037,subscriptions,22,0,normal,5,ALLOW,New account,"{""New account"": 5}","Risk score: 5/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New account: +5 (account is 22 days old)"
TXN-000151,2026-03-10T15:11:20Z,U0026,300.65,USD,DEV-U0026-0,203.0.113.134,3.1,US,Seattle,47.6355,-122.2394,gift_cards,415,0,normal,8,ALLOW,High-risk merchant category,"{""High-risk merchant category"": 8}","Risk score: 8/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk merchant category: +8 (category 'gift_cards')"
TXN-000152,2026-03-10T16:52:32Z,U0009,32.43,USD,DEV-U0009-0,192.0.2.42,3.8,US,Houston,29.7274,-95.3729,subscriptions,1062,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000153,2026-03-10T17:09:36Z,U0047,35.57,USD,DEV-U0047-1,203.0.113.1,8.4,US,Chicago,41.8565,-87.6115,utilities,118,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000154,2026-03-10T17:43:28Z,U0038,9.69,USD,DEV-U0038-0,198.51.100.157,5.1,US,Seattle,47.5772,-122.3152,restaurants,1299,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000155,2026-03-10T18:18:52Z,U0001,21.23,USD,DEV-U0001-0,203.0.113.141,10.5,US,Chicago,41.8522,-87.6154,subscriptions,669,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000156,2026-03-10T19:56:29Z,U0028,227.26,USD,DEV-U0028-0,198.51.100.249,3.7,US,Miami,25.7604,-80.1617,restaurants,1202,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000157,2026-03-10T20:03:01Z,U0006,147.55,USD,DEV-U0006-1,203.0.113.168,6.8,US,Miami,25.7504,-80.207,utilities,17,0,normal,5,ALLOW,New account,"{""New account"": 5}","Risk score: 5/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New account: +5 (account is 17 days old)"
TXN-000158,2026-03-10T20:43:32Z,U0028,97.9,USD,DEV-U0028-0,198.51.100.43,11.2,US,Miami,25.8014,-80.1727,groceries,1202,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000159,2026-03-10T20:51:15Z,U0015,71.53,USD,DEV-U0015-0,203.0.113.115,18.5,US,Miami,25.7588,-80.2113,subscriptions,411,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000160,2026-03-10T23:19:48Z,U0028,101.0,USD,DEV-U0028-0,198.51.100.249,3.7,US,Miami,25.7751,-80.1754,peer_transfer,1202,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000161,2026-03-11T07:55:55Z,U0002,99.07,USD,DEV-U0002-0,203.0.113.41,19.8,AU,Sydney,-33.8503,151.1793,restaurants,1277,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000162,2026-03-11T08:11:07Z,U0010,29.8,USD,DEV-U0010-1,203.0.113.180,5.6,US,Houston,29.7239,-95.3445,travel,79,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000163,2026-03-11T08:36:01Z,U0014,68.27,USD,DEV-U0014-0,192.0.2.35,19.6,US,New York,40.736,-73.9893,groceries,1488,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000164,2026-03-11T09:25:11Z,U0011,11.92,USD,DEV-U0011-1,192.0.2.50,18.1,AU,Sydney,-33.8857,151.1908,restaurants,479,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000165,2026-03-11T11:34:08Z,U0038,45.56,USD,DEV-U0038-0,198.51.100.157,5.1,US,Seattle,47.5816,-122.3023,groceries,1300,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000166,2026-03-11T12:17:40Z,U0054,49.18,USD,DEV-U0054-0,198.51.100.132,3.9,US,Houston,29.7533,-95.3749,restaurants,742,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000167,2026-03-11T13:44:08Z,U0045,209.38,USD,DEV-U0045-1,203.0.113.147,11.9,US,Chicago,41.8821,-87.6391,restaurants,1289,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000168,2026-03-11T14:17:21Z,U0026,113.49,USD,DEV-U0026-0,203.0.113.134,3.1,US,Seattle,47.591,-122.3127,peer_transfer,416,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000169,2026-03-11T14:44:24Z,U0015,74.25,USD,DEV-U0015-0,203.0.113.115,18.5,US,Miami,25.7379,-80.2248,travel,412,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000170,2026-03-11T14:44:32Z,U0021,29.95,USD,DEV-U0021-1,203.0.113.28,8.2,US,Houston,29.7526,-95.3407,travel,240,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000171,2026-03-11T16:00:15Z,U0031,17.19,USD,DEV-U0031-0,192.0.2.43,14.0,US,Boston,42.3649,-71.0619,utilities,1476,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000172,2026-03-11T16:20:13Z,U0042,29.58,USD,DEV-U0042-1,198.51.100.24,3.5,US,San Francisco,37.791,-122.431,peer_transfer,275,0,normal,15,ALLOW,New device,"{""New device"": 15}","Risk score: 15/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New device: +15 (device DEV-U0042-1 not seen before for this user)"
TXN-000173,2026-03-11T16:55:04Z,U0002,85.01,USD,DEV-U0002-0,203.0.113.199,2.8,AU,Sydney,-33.8555,151.2232,retail,1277,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000174,2026-03-11T17:11:57Z,U0017,82.23,USD,DEV-U0017-0,198.51.100.198,1.0,DE,Berlin,52.5673,13.3539,restaurants,405,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000175,2026-03-11T17:28:55Z,U0054,93.85,USD,DEV-U0054-0,198.51.100.132,3.9,US,Houston,29.7459,-95.333,subscriptions,742,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000176,2026-03-11T17:52:41Z,U0027,144.05,USD,DEV-U0027-1,203.0.113.36,8.8,US,Chicago,41.9097,-87.6753,utilities,917,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000177,2026-03-11T18:13:57Z,U0004,110.4,USD,DEV-U0004-0,198.51.100.238,5.8,CA,Toronto,43.6136,-79.3576,restaurants,15,0,normal,5,ALLOW,New account,"{""New account"": 5}","Risk score: 5/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New account: +5 (account is 15 days old)"
TXN-000178,2026-03-11T19:01:57Z,U0022,97.25,USD,DEV-U0022-1,192.0.2.58,7.8,DE,Berlin,52.544,13.4133,restaurants,926,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000179,2026-03-11T19:27:14Z,U0039,65.43,USD,DEV-U0039-1,203.0.113.76,16.3,US,San Francisco,37.7736,-122.4445,retail,231,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000180,2026-03-11T19:27:31Z,U0021,43.63,USD,DEV-U0021-1,203.0.113.28,8.2,US,Houston,29.7029,-95.3615,retail,240,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000181,2026-03-11T19:45:02Z,U0027,79.39,USD,DEV-U0027-0,198.51.100.237,9.5,US,Chicago,41.9282,-87.615,subscriptions,917,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000182,2026-03-11T20:14:21Z,U0046,102.36,USD,DEV-U0046-0,192.0.2.222,7.9,US,Boston,42.4287,-71.1041,travel,866,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000183,2026-03-12T10:52:28Z,U0046,162.14,USD,DEV-U0046-0,203.0.113.92,13.6,US,Boston,42.3399,-71.0766,peer_transfer,867,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000184,2026-03-12T11:43:50Z,U0052,37.62,USD,DEV-U0052-0,203.0.113.83,19.6,US,Boston,42.4198,-71.0618,restaurants,1140,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
